451,согласен,согласный,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2326.485#2327.08
452,а,а,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2327.71#2328.043
453,почему,почему,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2328.043#2328.376
454,?,?,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2328.376#2328.71
455,почему,почему,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2328.91#2329.172
456,это,это,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2329.172#2329.434
457,провал,провал,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2329.434#2329.696
458,?,?,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2329.696#2329.96
459,да,да,"INTJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2332.76#2333.05
460,понимаю,понимать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2335.1#2335.6
461,да,да,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2359.28#2359.7
462,почему,почему,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2363.33#2363.61
463,двух,два,NUM,_,Case=Gen,_,_,_,@vvp1934m-words#@vvp1934m#2363.61#2363.89
464,?,?,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2363.89#2364.17
465,там,"там
",ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2364.88#2365.133
466,же,же,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2365.133#2365.386
467,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2365.386#2365.639
468,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2365.639#2365.892
469,дв…,два,NUM,_,Case=Nom|Gender=Fem,_,_,_,@vvp1934m-words#@vvp1934m#2365.892#2366.145
470,две,два,NUM,_,Case=Nom|Gender=Fem,_,_,_,@vvp1934m-words#@vvp1934m#2366.145#2366.398
471,серии,серия,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2366.398#2366.651
472,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2366.651#2366.904
473,там,там,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2366.904#2367.157
474,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2367.157#2367.41
475,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2367.41#2367.663
476,восемь,восемь,NUM,_,Case=Nom,_,_,_,@vvp1934m-words#@vvp1934m#2367.663#2367.916
477,серий,серия,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2367.916#2368.18
478,#смеется#,#смеется#,"X
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2370.9#2373.36
479,ну,ну,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2374.46#2374.612
480,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2374.612#2374.764
481,ну,ну,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2374.764#2374.916
482,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2374.916#2375.068
483,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2375.068#2375.22
484,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2375.22#2375.475
485,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2375.475#2375.73
486,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2375.73#2375.985
487,[нрзб],X,"X
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2375.985#2376.24
488,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2376.24#2376.495
489,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2376.495#2376.75
490,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2397.83#2398.163
491,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2398.163#2398.496
492,да,да,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2398.496#2398.83
493,#цокает#,#цокает#,X,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2402.91#2403.24
494,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2403.24#2403.57
495,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2403.57#2403.9
496,знаете,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2403.9#2404.23
497,#цокает#,#цокает#,X,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2406.26#2406.54
498,ээ,эээ,"INTJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2406.58#2406.906
499,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2406.906#2407.232
500,хотел,хотеть,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2407.232#2407.558
501,это,это,PRON,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2407.558#2407.884
502,сделать,сделать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2407.884#2408.21
503,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2408.21#2408.536
504,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2408.536#2408.862
505,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2408.862#2409.188
506,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2409.188#2409.514
507,интересно,интересный,ADJ,_,Degree=Pos|Gender=Neut|Number=Sing|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2409.514#2409.84
508,понять,понять,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2409.84#2410.166
509,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2410.166#2410.492
510,насколько,насколько,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2410.492#2410.818
511,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2410.818#2411.144
512,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2411.144#2411.47
513,смогу,смочь,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2411.47#2411.796
514,это,это,PRON,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2411.796#2412.122
515,сделать,сделать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2412.122#2412.45
516,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2413.09#2413.38
517,потому,потому,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2413.38#2413.67
518,что,что,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2413.67#2413.96
519,мое,мой,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2413.96#2414.25
520,отношение,отношение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2414.25#2414.54
521,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2414.54#2414.83
522,Германии,Германия,PROPN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2414.83#2415.12
523,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2415.12#2415.41
524,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2415.41#2415.7
525,немцам,немец,NOUN,_,Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2415.7#2415.99
526,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2415.99#2416.28
527,это,это,PRON,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2416.28#2416.57
528,моя,мой,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2416.57#2416.86
529,проблема,проблема,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2416.86#2417.15
530,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2417.15#2417.44
531,а,а,CCONJ,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2417.44#2417.73
532,не,не,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2417.73#2418.02
533,их,их,DET,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2418.02#2418.31
534,проблема,проблема,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2418.31#2418.6
535,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2419.42#2419.689
536,тем,то,PRON,_,Case=Ins|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2419.689#2419.958
537,более,более,ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2419.958#2420.227
538,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2420.227#2420.496
539,что,что,"CCONJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2420.496#2420.765
540,там,там,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2420.765#2421.034
541,живет,жить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2421.034#2421.303
542,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2421.303#2421.572
543,э,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2421.572#2421.841
544,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2421.841#2422.11
545,важная,важный,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2422.11#2422.379
546,часть,часть,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2422.379#2422.648
547,моей,мой,DET,_,Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2422.648#2422.917
548,семьи,семья,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2422.917#2423.186
549,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2423.186#2423.455
550,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2423.455#2423.724
551,давно,давно,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2423.724#2423.993
552,живет,жить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2423.993#2424.27
553,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2424.43#2424.72
554,будет,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2424.72#2425.01
555,там,там,ADV,_,"_
",_,_,_,@vvp1934m-words#@vvp1934m#2425.01#2425.3
556,жить,жить,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2425.3#2425.59
557,эмм,эм,"INTJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2426.59#2426.895
558,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2426.895#2427.2
559,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2427.2#2427.505
560,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2427.505#2427.81
561,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2427.81#2428.115
562,понят…,понятно,ADV,_,Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2428.115#2428.42
563,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2428.42#2428.725
564,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2428.725#2429.03
565,интересно,интересно,ADJ,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2429.03#2429.335
566,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2429.335#2429.64
567,насколько,насколько,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2429.64#2429.945
568,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2429.945#2430.25
569,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2430.25#2430.555
570,могу,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2430.555#2430.86
571,справиться,справиться,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Mid,_,_,_,@vvp1934m-words#@vvp1934m#2430.86#2431.165
572,с,с,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2431.165#2431.47
573,собой,себя,PRON,_,Case=Ins,_,_,_,@vvp1934m-words#@vvp1934m#2431.47#2431.79
574,ээ,эээ,"INTJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2432.45#2432.822
575,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2432.822#2433.194
576,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2433.194#2433.566
577,получил,получить,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2433.566#2433.938
578,самые,самый,"DET
",_,Case=Acc|Degree=Pos|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2433.938#2434.31
579,разные,разный,ADJ,_,Case=Acc|Degree=Pos|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2434.31#2434.682
580,отклики,отклик,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2434.682#2435.054
581,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2435.054#2435.426
582,по,по,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2435.426#2435.798
583,поводу,повод,NOUN,_,Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2435.798#2436.17
584,этой,этот,DET,_,Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2436.17#2436.542
585,программы,программа,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2436.542#2436.914
586,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2436.914#2437.286
587,от,от,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2437.286#2437.658
588,благодарных,благодарный,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2437.658#2438.03
589,до,до,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2438.53#2438.725
590,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2438.725#2438.92
591,таких,такой,DET,_,Case=Gen|Number=Plur,_,_,_,@vvp1934m-words#@vvp1934m#2438.92#2439.115
592,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2439.115#2439.31
593,как,как,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2439.31#2439.505
594,говорите,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2439.505#2439.7
595,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2439.7#2439.895
596,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2439.895#2440.09
597,что,что,"SCONJ
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2440.09#2440.285
598,мол,мол,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2440.285#2440.48
599,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2440.48#2440.675
600,как,как,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2440.675#2440.87
601,же,же,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2440.87#2441.065
602,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2441.065#2441.26
603,так,так,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2441.26#2441.455
604,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2441.455#2441.65
605,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2441.65#2441.845
606,так,так,ADV,_,"_
",_,_,_,@vvp1934m-words#@vvp1934m#2441.845#2442.04
607,далее,"далеко
",ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2442.04#2442.24
608,аммм,"ммм
",INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2443.08#2443.99
609,у,у,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2444.44#2444.666
610,м…,м…,X,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2444.666#2444.892
611,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2444.892#2445.118
612,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2445.118#2445.344
613,стыдно,стыдно,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2445.344#2445.57
614,за,за,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2445.57#2445.796
615,эту,этот,DET,_,Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2445.796#2446.022
616,программу,программа,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2446.022#2446.248
617,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2446.248#2446.474
618,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2446.474#2446.7
619,вам,вы,PRON,_,Case=Dat|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2446.7#2446.926
620,искренне,искренне,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2446.926#2447.152
621,говорю,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2447.152#2447.39
622,то,то,PRON,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2447.79#2448.053
623,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2448.053#2448.316
624,что,что,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2448.316#2448.579
625,мое,мой,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2448.579#2448.842
626,отношение,отношение,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2448.842#2449.105
627,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2449.105#2449.368
628,ээ,эээ,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2449.368#2449.631
629,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2449.631#2449.894
630,так,так,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2449.894#2450.157
631,или,или,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2450.157#2450.42
632,иначе,иначе,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2450.42#2450.683
633,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2450.683#2450.946
634,м…,ммм,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2450.946#2451.209
635,можно,можно,PRED,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2451.209#2451.472
636,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2451.472#2451.735
637,почувствовать,почувствовать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2451.735#2451.998
638,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2451.998#2452.261
639,ну,ну,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2452.261#2452.524
640,послушайте,послушать,VERB,_,Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2452.524#2452.787
641,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2452.787#2453.05
642,когда,когда,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2453.05#2453.313
643,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2453.313#2453.576
644,сделал,сделать,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2453.576#2453.839
645,фильм,фильм,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2453.839#2454.102
646,о,о,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2454.102#2454.365
647,Франции,Франция,PROPN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2454.365#2454.628
648,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2454.628#2454.891
649,эмм,эм,INTJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2454.891#2455.154
650,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2455.154#2455.417
651,многие,многий,DET,_,"Case=Nom|Number=Plur
",_,_,_,@vvp1934m-words#@vvp1934m#2455.417#2455.68
652,говорили,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2455.68#2455.943
653,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2455.943#2456.206
654,что,что,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2456.206#2456.469
655,чувствуется,чувствовать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass,_,_,_,@vvp1934m-words#@vvp1934m#2456.469#2456.732
656,моя,мой,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2456.732#2456.995
657,любовь,любовь,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2456.995#2457.258
658,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2457.258#2457.521
659,этой,этот,DET,_,Case=Dat|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2457.521#2457.784
660,стране,страна,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2457.784#2458.05
661,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2458.35#2458.725
662,ничего,ничто,PRON,_,Case=Gen,_,_,_,@vvp1934m-words#@vvp1934m#2458.725#2459.1
663,это,это,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2459.75#2460.195
664,ничего,ничто,PRON,_,Case=Gen,_,_,_,@vvp1934m-words#@vvp1934m#2460.195#2460.64
665,а,а,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2460.78#2461.036
666,вот,вот,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2461.036#2461.292
667,если,если,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2461.292#2461.548
668,чувствуется,чувствовать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass,_,_,_,@vvp1934m-words#@vvp1934m#2461.548#2461.804
669,нелюбовь,нелюбовь,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2461.804#2462.06
670,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2462.06#2462.316
671,то,то,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2462.316#2462.572
672,это,это,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2462.572#2462.828
673,чего,что,PRON,_,Case=Gen,_,_,_,@vvp1934m-words#@vvp1934m#2462.828#2463.09
674,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2463.31#2463.552
675,с,с,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2463.552#2463.794
676,этим,это,PRON,_,Case=Ins|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2463.794#2464.036
